Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
02;Akershus;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,17121;471106;296;338;634;0,17121;-3,00077;0;0;
02;Akershus;;;;;HELSE;Helsepartiet;0,31353;471106;660;501;1161;-0,28866;-0,19512;0;0;
02;Akershus;;;;;INP;Industri- og Næringspartiet;0,13205;471106;287;202;489;0,13205;0,13205;0;0;
02;Akershus;;;;;KRISTNE;Partiet De Kristne;0,19417;471106;429;290;719;0,06648;-0,08418;0;0;
02;Akershus;;;;;LIBS;Liberalistene;0,17175;471106;338;298;636;-0,00973;-0,08161;0;0;
02;Akershus;;;;;PIR;Piratpartiet;0,09128;471106;154;184;338;-0,06557;-0,14062;0;0;
02;Akershus;;;;;PP;Pensjonistpartiet;0,61734;471106;1588;698;2286;0,06525;-0,95793;0;0;
02;Akershus;;;;;PS;Partiet Sentrum;0,25736;471106;548;405;953;0,25736;0,25736;0;0;
02;Akershus;;;;;BLANKE;Blanke;0,64056;471106;1155;1217;2372;0,08706;-0,77903;0;0;
02;Akershus;;;;;GENE;Generasjonspartiet;0,03025;471106;71;41;112;0,03025;0,03025;0;0;
03;Oslo;;;;;A;Arbeiderpartiet;22,9626;485656;50857;36301;87158;-5,39172;2,95478;4;0;
03;Oslo;;;;;SV;SV - Sosialistisk Venstreparti;13,27362;485656;32789;17593;50382;3,99769;4,17348;3;0;
03;Oslo;;;;;RØDT;Rødt;8,25998;485656;20299;11053;31352;1,97207;1,06316;2;0;
03;Oslo;;;;;SP;Senterpartiet;3,14913;485656;7097;4856;11953;1,03037;0,96562;0;0;
03;Oslo;;;;;KRF;Kristelig Folkeparti;1,82367;485656;4222;2700;6922;-0,3128;0,08726;0;0;
03;Oslo;;;;;MDG;Miljøpartiet De Grønne;8,48287;485656;22134;10064;32198;2,53001;-6,77761;2;0;
03;Oslo;;;;;V;Venstre;10,04887;485656;21881;16261;38142;1,62258;4,2727;3;1;
03;Oslo;;;;;H;Høyre;23,538;485656;55643;33699;89342;-2,9084;-1,8632;5;0;
03;Oslo;;;;;FRP;Fremskrittspartiet;6,00266;485656;13593;9191;22784;-3,54158;0,72941;1;0;
03;Oslo;;;;;AAN;Alliansen - Alternativ for Norge;0,06112;485656;138;94;232;0,06112;0,06112;0;0;
03;Oslo;;;;;DEMN;Demokratene;0,68104;485656;1679;906;2585;0,59224;0,41618;0;0;
03;Oslo;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,28243;485656;611;461;1072;0,28243;-5,55832;0;0;
03;Oslo;;;;;HELSE;Helsepartiet;0,15623;485656;376;217;593;-0,1663;-0,07607;0;0;
03;Oslo;;;;;INP;Industri- og Næringspartiet;0,06165;485656;135;99;234;0,06165;0,06165;0;0;
03;Oslo;;;;;KRISTNE;Partiet De Kristne;0,12488;485656;289;185;474;0,03145;-0,0423;0;0;
03;Oslo;;;;;KYST;Kystpartiet;0,01686;485656;37;27;64;0,01686;-0,02664;0;0;
03;Oslo;;;;;LIBS;Liberalistene;0,1752;485656;389;276;665;-0,00649;-0,04698;0;0;
03;Oslo;;;;;NKP;Norges Kommunistiske Parti;0,03241;485656;85;38;123;-0,00001;-0,0401;0;0;
03;Oslo;;;;;PIR;Piratpartiet;0,08852;485656;176;160;336;-0,08309;-0,1011;0;0;
03;Oslo;;;;;PP;Pensjonistpartiet;0,34566;485656;915;397;1312;-0,018;-0,26151;0;0;
03;Oslo;;;;;PS;Partiet Sentrum;0,36015;485656;708;659;1367;0,36015;0,36015;0;0;
03;Oslo;;;;;BLANKE;Blanke;0,44314;485656;847;835;1682;-0,0273;-0,08276;0;0;
03;Oslo;;;;;FI;Feministisk Initiativ;0,07245;485656;214;61;275;-0,01635;-0,08598;0;0;
04;Hedmark;;;;;A;Arbeiderpartiet;33,12401;152228;20746;17390;38136;-2,461;-1,62319;3;0;
04;Hedmark;;;;;SV;SV - Sosialistisk Venstreparti;6,86349;152228;4686;3216;7902;1,15911;1,324;0;0;
04;Hedmark;;;;;RØDT;Rødt;3,3666;152228;2342;1534;3876;2,09877;0,84197;0;0;
04;Hedmark;;;;;SP;Senterpartiet;28,04284;152228;15307;16979;32286;5,86103;0,6515;2;0;
04;Hedmark;;;;;KRF;Kristelig Folkeparti;1,62945;152228;966;910;1876;-0,1743;-0,25018;0;0;
04;Hedmark;;;;;MDG;Miljøpartiet De Grønne;2,06895;152228;1652;730;2382;0,12305;-2,44601;0;0;
04;Hedmark;;;;;V;Venstre;2,29478;152228;1437;1205;2642;-0,02458;0,1463;0;0;
04;Hedmark;;;;;H;Høyre;10,58881;152228;6657;5534;12191;-4,78148;-0,06432;1;0;
04;Hedmark;;;;;FRP;Fremskrittspartiet;8,42171;152228;4393;5303;9696;-3,22541;2,46088;1;1;
04;Hedmark;;;;;AAN;Alliansen - Alternativ for Norge;0,08686;152228;56;44;100;0,08686;0,08686;0;0;
04;Hedmark;;;;;DEMN;Demokratene;1,17692;152228;765;590;1355;1,01005;0,98376;0;0;
04;Hedmark;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,07035;152228;30;51;81;0,07035;0,07035;0;0;
04;Hedmark;;;;;HELSE;Helsepartiet;0,25449;152228;150;143;293;-0,05452;-0,08551;0;0;
04;Hedmark;;;;;INP;Industri- og Næringspartiet;0,1494;152228;76;96;172;0,1494;0,1494;0;0;
04;Hedmark;;;;;KRISTNE;Partiet De Kristne;0,19022;152228;107;112;219;0,04454;-0,14414;0;0;
04;Hedmark;;;;;LIBS;Liberalistene;0,11726;152228;70;65;135;-0,02754;-0,11092;0;0;
04;Hedmark;;;;;PP;Pensjonistpartiet;1,28723;152228;980;502;1482;0,15448;-2,25741;0;0;
04;Hedmark;;;;;PS;Partiet Sentrum;0,1824;152228;108;102;210;0,1824;0,1824;0;0;
04;Hedmark;;;;;BLANKE;Blanke;0,66099;152228;325;436;761;-0,08947;-1,81055;0;0;
04;Hedmark;;;;;RN;Redd Naturen;0,08425;152228;43;54;97;0,08425;0,08425;0;0;
05;Oppland;;;;;A;Arbeiderpartiet;35,02093;132383;18488;16064;34552;-0,20112;1,62567;2;0;
05;Oppland;;;;;SV;SV - Sosialistisk Venstreparti;5,58275;132383;3457;2051;5508;0,96137;1,32746;0;0;
05;Oppland;;;;;RØDT;Rødt;3,58196;132383;2216;1318;3534;1,94277;0,45808;0;0;
05;Oppland;;;;;SP;Senterpartiet;25,96669;132383;12223;13396;25619;3,96097;-4,11505;2;0;
05;Oppland;;;;;KRF;Kristelig Folkeparti;1,55786;132383;834;703;1537;-0,54176;-0,26163;0;0;
05;Oppland;;;;;MDG;Miljøpartiet De Grønne;2,32007;132383;1609;680;2289;-0,03244;-2,46441;0;0;
05;Oppland;;;;;V;Venstre;2,40216;132383;1321;1049;2370;-0,1206;0,41226;0;0;
05;Oppland;;;;;H;Høyre;12,49024;132383;6721;5602;12323;-3,81003;-0,36148;1;0;
05;Oppland;;;;;FRP;Fremskrittspartiet;8,5738;132383;3798;4661;8459;-3,27132;3,46515;1;1;
05;Oppland;;;;;AAN;Alliansen - Alternativ for Norge;0,0821;132383;44;37;81;0,0821;0,0821;0;0;
05;Oppland;;;;;DEMN;Demokratene;0,94262;132383;499;431;930;0,82172;0,70558;0;0;
05;Oppland;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,0669;132383;34;32;66;0,0669;0,0669;0;0;
05;Oppland;;;;;HELSE;Helsepartiet;0,18751;132383;103;82;185;-0,20944;-0,14435;0;0;
05;Oppland;;;;;INP;Industri- og Næringspartiet;0,12974;132383;72;56;128;0,12974;0,12974;0;0;
05;Oppland;;;;;KRISTNE;Partiet De Kristne;0,21488;132383;115;97;212;0,05267;-0,18233;0;0;
05;Oppland;;;;;LIBS;Liberalistene;0,09224;132383;47;44;91;-0,03874;-0,1384;0;0;
05;Oppland;;;;;PIR;Piratpartiet;0,06588;132383;37;28;65;0,06588;0,06588;0;0;
05;Oppland;;;;;PP;Pensjonistpartiet;0,53517;132383;330;198;528;0,11303;-0,85764;0;0;
05;Oppland;;;;;PS;Partiet Sentrum;0,1865;132383;109;75;184;0,1865;0,1865;0;0;
05;Oppland;;;;;BLANKE;Blanke;0,58584;132383;259;319;578;-0,06198;-1,28233;0;0;
06;Buskerud;;;;;A;Arbeiderpartiet;28,36024;191637;25258;15317;40575;-0,54629;3,28237;3;0;
06;Buskerud;;;;;SV;SV - Sosialistisk Venstreparti;5,635;191637;5469;2593;8062;0,7358;1,37125;1;1;
06;Buskerud;;;;;RØDT;Rødt;3,45355;191637;3373;1568;4941;2,03044;1,20253;0;0;
06;Buskerud;;;;;SP;Senterpartiet;16,12358;191637;12690;10378;23068;4,75125;-2,6327;1;0;
06;Buskerud;;;;;KRF;Kristelig Folkeparti;2,31984;191637;2008;1311;3319;-0,28685;0,02371;0;0;
06;Buskerud;;;;;MDG;Miljøpartiet De Grønne;2,97127;191637;3065;1186;4251;0,43185;-2,99118;0;0;
06;Buskerud;;;;;V;Venstre;3,63948;191637;3149;2058;5207;0,28241;1,52292;0;0;
06;Buskerud;;;;;H;Høyre;22,04795;191637;19806;11738;31544;-4,27924;-1,65463;2;0;
06;Buskerud;;;;;FRP;Fremskrittspartiet;12,23807;191637;9651;7858;17509;-5,00117;3,3463;1;0;
06;Buskerud;;;;;AAN;Alliansen - Alternativ for Norge;0,10275;191637;98;49;147;0,10275;0,10275;0;0;
06;Buskerud;;;;;DEMN;Demokratene;1,38114;191637;1240;736;1976;1,24881;1,13859;0;0;
06;Buskerud;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,08807;191637;64;62;126;0,08807;-3,50847;0;0;
06;Buskerud;;;;;HELSE;Helsepartiet;0,29426;191637;253;168;421;-0,29199;-0,24786;0;0;
06;Buskerud;;;;;INP;Industri- og Næringspartiet;0,19221;191637;167;108;275;0,19221;0,19221;0;0;
06;Buskerud;;;;;KRISTNE;Partiet De Kristne;0,23066;191637;211;119;330;0,04214;-0,13104;0;0;
06;Buskerud;;;;;LIBS;Liberalistene;0,17055;191637;147;97;244;-0,03128;-0,09073;0;0;
06;Buskerud;;;;;PIR;Piratpartiet;0,08038;191637;54;61;115;0,07742;-0,09323;0;0;
06;Buskerud;;;;;PP;Pensjonistpartiet;0,36346;191637;379;141;520;0,34941;-0,41695;0;0;
06;Buskerud;;;;;PS;Partiet Sentrum;0,30754;191637;251;189;440;0,30754;0,30754;0;0;
06;Buskerud;;;;;BLANKE;Blanke;0,71853;191637;552;476;1028;0,02804;-1,16654;0;0;
07;Vestfold;;;;;A;Arbeiderpartiet;26,98418;182961;20232;17286;37518;-0,98183;-0,00174;2;0;
07;Vestfold;;;;;SV;SV - Sosialistisk Venstreparti;6,23575;182961;5358;3312;8670;1,22557;1,5646;1;1;
07;Vestfold;;;;;RØDT;Rødt;4,42688;182961;3947;2208;6155;2,54901;1,10564;0;0;
07;Vestfold;;;;;SP;Senterpartiet;9,90743;182961;6993;6782;13775;3,8205;-0,94235;1;0;
07;Vestfold;;;;;KRF;Kristelig Folkeparti;3,49619;182961;2616;2245;4861;-0,22233;0,08644;0;0;
07;Vestfold;;;;;MDG;Miljøpartiet De Grønne;3,904;182961;3752;1676;5428;0,92508;-3,51036;0;0;
07;Vestfold;;;;;V;Venstre;4,15069;182961;3296;2475;5771;0,27271;0,79582;0;0;
07;Vestfold;;;;;H;Høyre;25,0516;182961;19573;15258;34831;-5,17119;-1,85908;2;0;
07;Vestfold;;;;;FRP;Fremskrittspartiet;12,42187;182961;8475;8796;17271;-4,36958;2,53164;1;0;
07;Vestfold;;;;;AAN;Alliansen - Alternativ for Norge;0,10501;182961;82;64;146;0,10501;0,10501;0;0;
07;Vestfold;;;;;DEMN;Demokratene;1,31332;182961;1084;742;1826;1,19866;1,05307;0;0;
07;Vestfold;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,05107;182961;35;36;71;0,05107;-1,18023;0;0;
07;Vestfold;;;;;HELSE;Helsepartiet;0,27547;182961;220;163;383;-0,2014;-0,12907;0;0;
07;Vestfold;;;;;INP;Industri- og Næringspartiet;0,28985;182961;235;168;403;0,28985;0,28985;0;0;
07;Vestfold;;;;;KRISTNE;Partiet De Kristne;0,47613;182961;376;286;662;0,18454;-0,263;0;0;
07;Vestfold;;;;;LIBS;Liberalistene;0,14241;182961;117;81;198;-0,07401;-0,1798;0;0;
07;Vestfold;;;;;PIR;Piratpartiet;0,0899;182961;81;44;125;-0,06576;0,0899;0;0;
07;Vestfold;;;;;PP;Pensjonistpartiet;0,40421;182961;364;198;562;0,40421;0,40421;0;0;
07;Vestfold;;;;;PS;Partiet Sentrum;0,27403;182961;228;153;381;0,27403;0,27403;0;0;
07;Vestfold;;;;;BLANKE;Blanke;0,68615;182961;498;456;954;-0,02004;-0,91339;0;0;
08;Telemark;;;;;A;Arbeiderpartiet;30,83583;130953;15004;14879;29883;-1,09558;-2,11436;2;0;
08;Telemark;;;;;SV;SV - Sosialistisk Venstreparti;6,12321;130953;3450;2484;5934;1,16796;1,24878;0;0;
08;Telemark;;;;;RØDT;Rødt;4,64967;130953;2656;1850;4506;2,54266;0,35248;1;1;
08;Telemark;;;;;SP;Senterpartiet;16,47198;130953;6909;9054;15963;3,61208;-2,57551;1;0;
08;Telemark;;;;;KRF;Kristelig Folkeparti;4,46497;130953;2299;2028;4327;-0,51609;-0,48366;0;0;
08;Telemark;;;;;MDG;Miljøpartiet De Grønne;2,81601;130953;1853;876;2729;0,34665;-2,1804;0;0;
08;Telemark;;;;;V;Venstre;2,27324;130953;1221;982;2203;-0,40156;0,40069;0;0;
08;Telemark;;;;;H;Høyre;15,68259;130953;8144;7054;15198;-4,39132;1,02409;1;0;
08;Telemark;;;;;FRP;Fremskrittspartiet;12,68909;130953;5392;6905;12297;-3,84182;4,05698;1;0;
08;Telemark;;;;;AAN;Alliansen - Alternativ for Norge;0,11041;130953;60;47;107;0,11041;0,11041;0;0;
08;Telemark;;;;;DEMN;Demokratene;1,42297;130953;707;672;1379;1,2898;1,20792;0;0;
08;Telemark;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,08977;130953;40;47;87;0,08977;-1,87962;0;0;
08;Telemark;;;;;HELSE;Helsepartiet;0,19915;130953;101;92;193;-0,1663;-0,12405;0;0;
08;Telemark;;;;;INP;Industri- og Næringspartiet;0,615;130953;300;296;596;0,615;0,615;0;0;
08;Telemark;;;;;KRISTNE;Partiet De Kristne;0,65112;130953;352;279;631;0,09675;-0,21536;0;0;
08;Telemark;;;;;LIBS;Liberalistene;0,11351;130953;62;48;110;-0,02379;-0,11789;0;0;
08;Telemark;;;;;PIR;Piratpartiet;0,08771;130953;41;44;85;0,08771;0,08771;0;0;
08;Telemark;;;;;PP;Pensjonistpartiet;0,43236;130953;262;157;419;0,43236;0,43236;0;0;
08;Telemark;;;;;PS;Partiet Sentrum;0,27139;130953;144;119;263;0,27139;0,27139;0;0;
08;Telemark;;;;;BLANKE;Blanke;0,65834;130953;295;343;638;0,01313;-0,96018;0;0;
09;Aust-Agder;;;;;A;Arbeiderpartiet;24,52647;87300;8454;7693;16147;-0,84303;1,36946;1;0;
09;Aust-Agder;;;;;SV;SV - Sosialistisk Venstreparti;5,53505;87300;2248;1396;3644;1,56667;1,10514;0;0;
09;Aust-Agder;;;;;RØDT;Rødt;3,73054;87300;1498;958;2456;2,48534;1,10624;0;0;
09;Aust-Agder;;;;;SP;Senterpartiet;13,52928;87300;4107;4800;8907;5,3816;1,91619;1;0;
09;Aust-Agder;;;;;KRF;Kristelig Folkeparti;8,73244;87300;3073;2676;5749;-1,08539;-2,10308;0;0;
09;Aust-Agder;;;;;MDG;Miljøpartiet De Grønne;3,00144;87300;1333;643;1976;0,38606;-1,74809;0;0;
09;Aust-Agder;;;;;V;Venstre;3,24447;87300;1178;958;2136;-0,0599;0,21644;0;0;
09;Aust-Agder;;;;;H;Høyre;20,20961;87300;7331;5974;13305;-5,56141;-3,59599;1;0;
09;Aust-Agder;;;;;FRP;Fremskrittspartiet;13,25739;87300;3845;4883;8728;-4,05505;4,11346;1;1;
09;Aust-Agder;;;;;AAN;Alliansen - Alternativ for Norge;0,06835;87300;19;26;45;0,06835;0,06835;0;0;
09;Aust-Agder;;;;;DEMN;Demokratene;1,39288;87300;530;387;917;1,23508;0,65269;0;0;
09;Aust-Agder;;;;;HELSE;Helsepartiet;0,2886;87300;104;86;190;-0,09886;-1,41233;0;0;
09;Aust-Agder;;;;;INP;Industri- og Næringspartiet;0,42379;87300;164;115;279;0,42379;0,42379;0;0;
09;Aust-Agder;;;;;KRISTNE;Partiet De Kristne;0,87036;87300;338;235;573;0,1423;-0,41562;0;0;
09;Aust-Agder;;;;;LIBS;Liberalistene;0,15493;87300;49;53;102;-0,03255;-0,20768;0;0;
09;Aust-Agder;;;;;PIR;Piratpartiet;0,10785;87300;37;34;71;-0,04839;-0,2772;0;0;
09;Aust-Agder;;;;;PP;Pensjonistpartiet;0,5772;87300;248;132;380;-0,1243;-1,56112;0;0;
09;Aust-Agder;;;;;PS;Partiet Sentrum;0,34936;87300;164;66;230;0,34936;0,34936;0;0;
09;Aust-Agder;;;;;BLANKE;Blanke;0,51948;87300;163;179;342;0,0039;-1,10108;0;0;
10;Vest-Agder;;;;;A;Arbeiderpartiet;20,77548;137466;12894;8951;21845;-0,24692;1,65455;1;0;
10;Vest-Agder;;;;;SV;SV - Sosialistisk Venstreparti;5,34009;137466;3763;1852;5615;1,04044;0,90449;0;0;
10;Vest-Agder;;;;;RØDT;Rødt;3,19074;137466;2215;1140;3355;1,82986;0,80738;0;0;
10;Vest-Agder;;;;;SP;Senterpartiet;10,32735;137466;5733;5126;10859;3,84054;1,46994;1;0;
10;Vest-Agder;;;;;KRF;Kristelig Folkeparti;13,88329;137466;8490;6108;14598;1,27204;-0,58704;1;0;
10;Vest-Agder;;;;;MDG;Miljøpartiet De Grønne;3,16696;137466;2320;1010;3330;0,27697;-3,34733;0;0;
10;Vest-Agder;;;;;V;Venstre;3,64629;137466;2319;1515;3834;0,02359;0,5662;1;1;
10;Vest-Agder;;;;;H;Høyre;21,26431;137466;13455;8904;22359;-6,61324;1,76168;1;0;
10;Vest-Agder;;;;;FRP;Fremskrittspartiet;13,14433;137466;7361;6460;13821;-3,97961;3,5649;1;0;
10;Vest-Agder;;;;;AAN;Alliansen - Alternativ for Norge;0,05041;137466;26;27;53;0,05041;0,05041;0;0;
10;Vest-Agder;;;;;DEMN;Demokratene;2,57637;137466;1587;1122;2709;1,83471;-5,62456;0;0;
10;Vest-Agder;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,05896;137466;30;32;62;0,05896;0,05896;0;0;
10;Vest-Agder;;;;;HELSE;Helsepartiet;0,15882;137466;101;66;167;-0,06616;-0,3459;0;0;
10;Vest-Agder;;;;;INP;Industri- og Næringspartiet;0,34237;137466;226;134;360;0,34237;0,34237;0;0;
10;Vest-Agder;;;;;KRISTNE;Partiet De Kristne;0,92156;137466;635;334;969;0,13311;-0,72254;0;0;
10;Vest-Agder;;;;;LIBS;Liberalistene;0,15597;137466;95;69;164;-0,05309;-0,18205;0;0;
10;Vest-Agder;;;;;PIR;Piratpartiet;0,07418;137466;37;41;78;-0,07614;-0,11667;0;0;
10;Vest-Agder;;;;;PP;Pensjonistpartiet;0,46791;137466;356;136;492;0,04183;-0,7094;0;0;
10;Vest-Agder;;;;;PS;Partiet Sentrum;0,4546;137466;300;178;478;0,4546;0,4546;0;0;
10;Vest-Agder;;;;;BLANKE;Blanke;0,60296;137466;305;329;634;0,13208;-0,7675;0;0;
11;Rogaland;;;;;A;Arbeiderpartiet;22,39327;333475;33085;24884;57969;-0,17198;0,04936;3;0;
11;Rogaland;;;;;SV;SV - Sosialistisk Venstreparti;5,12269;333475;8466;4795;13261;1,15964;1,05241;1;0;
11;Rogaland;;;;;RØDT;Rødt;3,71618;333475;6036;3584;9620;2,55093;1,36726;1;1;
11;Rogaland;;;;;SP;Senterpartiet;10,41264;333475;13879;13076;26955;3,09449;-0,12058;2;0;
11;Rogaland;;;;;KRF;Kristelig Folkeparti;8,05777;333475;11890;8969;20859;-0,26107;-0,49341;1;0;
11;Rogaland;;;;;MDG;Miljøpartiet De Grønne;2,3765;333475;4297;1855;6152;-0,20406;-2,71374;0;0;
11;Rogaland;;;;;V;Venstre;3,51762;333475;5254;3852;9106;-0,02189;0,48964;0;0;
11;Rogaland;;;;;H;Høyre;23,94734;333475;37182;24810;61992;-4,84093;1,84635;4;0;
11;Rogaland;;;;;FRP;Fremskrittspartiet;16,75835;333475;23656;19726;43382;-2,99126;4,11137;2;0;
11;Rogaland;;;;;AAN;Alliansen - Alternativ for Norge;0,0819;333475;121;91;212;0,0819;0,0819;0;0;
11;Rogaland;;;;;DEMN;Demokratene;1,01751;333475;1654;980;2634;0,92267;0,84842;0;0;
11;Rogaland;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,12207;333475;155;161;316;0,12207;-6,28847;0;0;
11;Rogaland;;;;;HELSE;Helsepartiet;0,19315;333475;278;222;500;-0,01842;0,19315;0;0;
11;Rogaland;;;;;INP;Industri- og Næringspartiet;0,63585;333475;1037;609;1646;0,63585;0,63585;0;0;
11;Rogaland;;;;;KRISTNE;Partiet De Kristne;0,54082;333475;759;641;1400;0,04554;-0,40623;0;0;
11;Rogaland;;;;;LIBS;Liberalistene;0,16379;333475;229;195;424;-0,09479;-0,14657;0;0;
11;Rogaland;;;;;PIR;Piratpartiet;0,07803;333475;92;110;202;-0,10111;0,07803;0;0;
11;Rogaland;;;;;PP;Pensjonistpartiet;0,51262;333475;961;366;1327;0,02098;-0,8013;0;0;
11;Rogaland;;;;;PS;Partiet Sentrum;0,35192;333475;553;358;911;0,35192;0,35192;0;0;
11;Rogaland;;;;;BLANKE;Blanke;0,61923;333475;802;801;1603;0,04492;-0,815;0;0;
12;Hordaland;;;;;A;Arbeiderpartiet;22,71874;382305;41994;26951;68945;-0,19909;2,76671;4;0;
12;Hordaland;;;;;SV;SV - Sosialistisk Venstreparti;8,86441;382305;17592;9309;26901;1,80085;2,21012;1;0;
12;Hordaland;;;;;RØDT;Rødt;4,6627;382305;9491;4659;14150;2,49549;1,10207;1;0;
12;Hordaland;;;;;SP;Senterpartiet;9,87933;382305;16588;13393;29981;2,27713;-2,20388;2;0;
12;Hordaland;;;;;KRF;Kristelig Folkeparti;4,85185;382305;8869;5855;14724;-0,64405;0,04957;1;0;
12;Hordaland;;;;;MDG;Miljøpartiet De Grønne;3,93447;382305;8542;3398;11940;0,40491;-3,83592;0;0;
12;Hordaland;;;;;V;Venstre;4,33747;382305;7899;5264;13163;-0,03119;1,39805;1;1;
12;Hordaland;;;;;H;Høyre;24,47738;382305;45860;28422;74282;-5,85237;5,60541;4;0;
12;Hordaland;;;;;FRP;Fremskrittspartiet;12,63774;382305;21324;17028;38352;-2,33054;3,18121;2;0;
12;Hordaland;;;;;AAN;Alliansen - Alternativ for Norge;0,06788;382305;113;93;206;0,06788;0,06788;0;0;
12;Hordaland;;;;;DEMN;Demokratene;0,9477;382305;1911;965;2876;0,83614;0,6648;0;0;
12;Hordaland;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,1328;382305;228;175;403;0,1328;-10,61808;0;0;
12;Hordaland;;;;;HELSE;Helsepartiet;0,16146;382305;315;175;490;-0,08766;-0,11756;0;0;
12;Hordaland;;;;;INP;Industri- og Næringspartiet;0,57271;382305;1129;609;1738;0,57271;0,57271;0;0;
12;Hordaland;;;;;KRISTNE;Partiet De Kristne;0,45606;382305;879;505;1384;0,00057;-0,38837;0;0;
